cue;nombre;direccion;id_localidad
20005000;DR. PEDRO MELITON LEDESMA;TRAFUL 3835 NUEVA POMPEYA ;2104001
20047600;LORENZO ANADON;TRAFUL 3847 NUEVA POMPEYA ;2104001
20320302;CENTRO TRAFUL;TRAFUL 3847 NUEVA POMPEYA ESC. PRIM. Nº 23 DE 05;2104001
20320348;CENTRO URQUIZA;URQUIZA GRAL. 2159 PARQUE PATRICIOS ;2104001
20316300;JII Nº 18 DE 05;USPALLATA 3325 PARQUE PATRICIOS ;2104001
20300300;RAYITO DE SOL II;USPALLATA 3400 PARQUE PATRICIOS ;2104001
20065400;MANUEL DE SARRATEA;VIEYTES 1469 BARRACAS ;2104001
20121600;ESC. TEC. Nº 10 FRAY LUIS BELTRAN DE 05;VIEYTES 942 BARRACAS ;2104001
20159815; CENTRO EDUCATIVO DE NIVEL PRIMARIO;Villa 2Villa 21-24 MZA 3 CASA 4   BARRACAS SECTOR LOMA ALEGRE;2104001
20184505;CENTRO EDUCATIVO Nº 07 ESPACIO GASPARINI;VILLAFAÑE WENCESLAO 299 BOCA ;2104001
20303100;ESC.SUP.DE EDU. ARTISTICA EN ARTES VISUALES MANUEL BELGRANO;WENCESLAO VILLAFAÑE 1342 BARRACAS ;2104001
20045500;ESC.INTEGRAL RABINO ELIAS SULI;WENCESLAO VILLAFAÑE 1539 BARRACAS ;2104001
20167000;CARLOS RAMON VIGNALE;WENCESLAO VILLAFAÑE 453 BOCA ;2104001
20000200;CARLOS R. VIGNALE;WENCESLAO VILLAFAÑE 453 BOCA ;2104001
20083800;ESC. TEC. Nº 07 DOLORES LAVALLE DE LAVALLE DE 05;ZAVALETA 204 PARQUE PATRICIOS ;2104001
20246400;IFTS Nº 11 DE 05;Zavaleta 204 PARQUE PATRICIOS ;2104001
20293500;CFP Nº 36 DE 05;ZAVALETA 204 PARQUE PATRICIOS ;2104001
20236307;CLUB DE JOVENES PARQUE PATRICIOS;ZAVALETA 204 PARQUE PATRICIOS ESCTECNº7DE5 CLUB JOVENES;2104001
60634500;ESCUELA NACIONAL DE BELLAS ARTES Nº2 LUCIANO FORTABAT;25 DE MAYO E/ IRIGOYEN Y BELGRANO 573  ;6049005
60956900;INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Nº156 PALMIRO BOGLIANO;25 DE MAYO E/ ROCA Y 9 DE JULIO 777  ;6049005
61163600;INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Nº157 B. RIVADAVIA;25 DE MAYO E/ ROCA Y 9 DE JULIO 777  ;6049005
61310800;ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 BERNARDINO RIVADAVIA;25 DE MAYO E/ ROCA Y 9 DE JULIO 777  ;6049005
60634600;ESCUELA DE EDUCACIÓN PRIMARIA Nº67 BERNARDINO RIVADAVIA;25 DE MAYO E/ ROCA Y 9 DE JULIO 777  ;6049005
60474700;JARDÍN DE INFANTES Nº919 BERNARDINO RIVADAVIA;25 DE MAYO E/ ROCA Y 9 DE JULIO 777  ;6049005
61583900;JARDÍN DE INFANTE INMACULADA CONCEPCION;9 DE JULIO 386  ;6049005
60061400;CENTRO DE DIA VIVENCIAS Nº2393;9 DE JULIO 515  ;6049005
60928100;ESCUELA DE EDUCACIÓN PRIMARIA Nº64 DR. JOSÉ ALBERTO MORDASINI;ALDAZ E/COLON Y RIVADAVIA 398  ;6049005
60344800;JARDÍN DE INFANTES Nº905 GENERAL JOSÉ DE SAN MARTIN;ALVEAR 51  ;6049005
62280800;INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA FECLIBA DISTRITO VIII;Arenales 531  ;6049005
61120100;JARDÍN DE INFANTES Nº910 MARTÍN MIGUEL DE GÜEMES;ARGENTINA E/ VENEZUELA Y COLOMBIA 224  ;6049005
60957400;ESCUELA DE EDUCACIÓN PRIMARIA Nº62 MONSEÑOR CESAR A. CANEVA;ARGENTINA Y COLOMBIA 224  ;6049005
60061900;JARDÍN DE INFANTES Nº907 ALMIRANTE GUILLERMO BROWN;ARSENAL NAVAL AZOPARDO   ;6049005
60928000;ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 CORONEL PEDRO BURGOS;AV. 25 DE MAYO (NORTE) 451  ;6049005
61500800;ESCUELA DE EDUCACIÓN ARTÍSTICA Nº1 JUANITO LAGUNA;AV. 25 DE MAYO E/ BELGRANO Y MITRE 520  ;6049005
62223400;ESCUELA DE EDUCACION SECUNDARIA AGRARIA DE AZUL;AV. MUJICA NORTE 2002  ;6049005
61162500;JARDÍN DE INFANTES Nº913 JULIO ARGENTINO ROCA;AV. PELLEGRINI E/ MIÑANA Y FALUCHO 1208  ;6049005
60633300;ESCUELA ESPECIAL Nº504 COOPERATIVA ESCOLAR LAS ABEJAS;AV. PIAZZA E/ COMERCIO Y LIBERTAD 1225  ;6049005
60474200;ESCUELA DE EDUCACIÓN PRIMARIA Nº22 CONSTANCIO C. VIGIL;AV.URIOSTE 745  VILLA ARAYA;6049005
61261700;JARDÍN DE INFANTES Nº918 AIME PAINË;AVDA. URIOSTE 680  ;6049005
60480800;JARDÍN DE INFANTES Nº914 DULCINEA;AVENDAÑO 800  ;6049005
60956800;ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 VICENTE PEREDA;BELGRANO 400  ;6049005
60957300;ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ELISA V. DE RAMONGASSIE;BURGOS 402  ;6049005
61163300;JARDÍN DE INFANTES Nº902 OLGA VIGNAU;BURGOS E/ H. IRIGOYEN Y BELGRANO 563  ;6049005
61120000;ESCUELA DE ADULTOS Nº701 ISLAS MALVINAS;C. ALDAZ E/ 7 Y 8   ;6049005
60634100;ESCUELA DE EDUCACIÓN PRIMARIA Nº26 PATRICIAS ARGENTINA;CAMINO VIEJO A TANDIL 26  MATADEROS;6049005
60957100;INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº2;COLON 498  ;6049005
60927900;ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ESTEBAN ECHEVERRIA;COLON E/ MALERE Y PRAT 428  ;6049005
60633700;JARDÍN DE INFANTES Nº912 DR. RENE FAVALORO;COLON ESQ.CALLE  2 575  ;6049005
60000200;ESCUELA DE EDUCACIÓN PRIMARIA Nº2 DOMINGO FAUSTINO SARMIENTO;COLON Y MITRE 498  ;6049005
60633400;ESCUELA DE EDUCACIÓN PRIMARIA Nº14 GENERAL CAMILO A. GAY;COMERCIO Y JUAN B. JUSTO 859  ;6049005
60550900;ESCUELA DE EDUCACIÓN PRIMARIA Nº7 HUSARES DE PUEYRREDON;CONSTITUCION 355  ;6049005
62013600;ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 ALMAFUERTE;CONSTITUCION E/ TUCUMAN Y CORDOBA 355  ;6049005
60634400;ESCUELA DE EDUCACIÓN PRIMARIA Nº16 ANTÁRTIDA ARGENTINA;CUARTEL IV - RUTA 51   LA COLORADA;6049005
60061500;ESCUELA DE EDUCACIÓN PRIMARIA Nº35 ESTANISLAO DEL CAMPO;CUARTEL VII   LA PROTEGIDA;6049005
60061700;ESCUELA DE EDUCACIÓN PRIMARIA Nº37 ALMAFUERTE;CUARTEL VIII   PABLO ACOSTA;6049005
60061100;ESCUELA DE EDUCACIÓN PRIMARIA Nº53 RICARDO GÜIRALDES;CUARTEL VIII   SIEMPRE AMIGOS;6049005
60060800;ESCUELA DE EDUCACIÓN PRIMARIA Nº38 ALBERTO CELESTINO RIBET;CUARTEL XII   CAMPOMAR;6049005
60060700;ESCUELA DE EDUCACIÓN PRIMARIA Nº41 PARAJE LAS ROSAS;CUARTEL XII   LAS ROSAS;6049005
60059900;ESCUELA DE EDUCACIÓN PRIMARIA Nº50 MARIANO MORENO;CUARTEL XVI   LA SOFIA;6049005
60633800;ESCUELA DE EDUCACIÓN PRIMARIA Nº34 FRAY JUSTO SANTA MARIA DE ORO;CUARTEL XX   MIRAMONTE;6049005
60927901;ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº5;ESPAÑA 1425  ;6049005
60516300;ESCUELA ESPECIAL Nº505 FERNANDO FADER;ESPAÑA 986  ;6049005
60474300;ESCUELA ESPECIAL Nº503 ARBOLITO;ESPAÑA 986  ;6049005
60060200;ESCUELA DE EDUCACIÓN PRIMARIA Nº57;Estacion Shaw   ESTACION SHAW;6049005
61252800;ESCUELA ESPECIAL Nº502 SANTA MARIA EUFRASIA PELLETIER;FALUCHO E/ BURGOS Y URIBURU 480  ;6049005
61119800;JARDÍN DE INFANTES Nº908 MANUEL BELGRANO;FALUCHO ESQ. CASTELLAR 939  ;6049005
60061200;JARDÍN DE INFANTES Nº901 HANS CRISTIAN ANDERSEN;H. IRIGOYEN 973  ;6049005
60550800;JARDÍN DE INFANTES Nº916 DR. JUAN ITURRALDE;LIBERTAD E/ SALTA Y AMADO DIAB 227  ;6049005
61119900;ESCUELA DE EDUCACIÓN PRIMARIA Nº18 JUAN BAUTISTA ALBERDI;M.CASTELAR E/ FALUCHO Y MIÑANA 1245  ;6049005
60551600;ESCUELA DE EDUCACIÓN PRIMARIA Nº13 ERNESTINA DARHAMPE DE MALERE;MAIPÚ NORTE 150  ;6049005
60633500;JARDÍN DE INFANTES Nº909 DOMINGO FAUSTINO SARMIENTO;MISIA BARRANCO E/ 9 DE JULIO Y ROCA 776  ;6049005
60061300;ESCUELA DE EDUCACIÓN PRIMARIA Nº17 BARTOLOME MITRE;MITRE 826  ;6049005
61656500;CENTRO EDUCATIVO COMPLEMENTARIO Nº2 MI PEQUEÑO MUNDO;OLAVARRIA Y MISIA M. BARRANCO   ;6049005
60060900;ESCUELA DE EDUCACIÓN PRIMARIA Nº39 RICARDO GUTIERREZ;PARAJE LA CHUMBEADA   LA CHUMBEADA;6049005
60551000;ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS Nº702 SOCRATES AUGUSTO LUCIANO MAYET;PELLEGRINI 1208  ;6049005
60957200;ESCUELA DE EDUCACIÓN PRIMARIA Nº28 HIPOLITO YRIGOYEN;PELLEGRINI E/ FALUCHO Y MIÑANA 1208  ;6049005
60495300;JARDÍN DE INFANTES Nº906 JUAN MARTÍN DE PUEYRREDON;PUAN E/ RIVADAVIA Y ALVEAR 327  ;6049005
60551500;ESCUELA DE EDUCACIÓN PRIMARIA Nº66 DR. EDUARDO COHEN ARAZI;RAUCH 114  ;6049005
60551300;C.A.D.R.A.L DIEGEP Nº2374;RAUCH E/ MALERE Y PRAT 425  ;6049005
62460500;JARDÍN MATERNAL AZUL - UNICEN;REPÚBLICA ITALIA E/9 DE JULIO Y AV. CHÁVEZ   BARRIO UNIVERSITARIO;6049005
61500900;CENTRO DE FORMACIÓN INTEGRAL Nº1 JESUS DE NAZARETH;RIVADAVIA 98  ;6049005
61625100;CENTRO DE EDUCACIÓN FÍSICA Nº35 2 DE ABRIL;RIVADAVIA E/ HUMBERTO Y OLAVARRIA 880  ;6049005
60062000;ESCUELA DE EDUCACIÓN PRIMARIA Nº33 ELENA SALOY DE CASADO;RUTA 226 KM 221 Y 1/2   ARROYO DE LOS HUESOS;6049005
60633600;ESCUELA DE EDUCACIÓN PRIMARIA Nº27 JUANA MANSO;RUTA 3 KM 298   ;6049005
60061000;ESCUELA DE EDUCACIÓN PRIMARIA Nº36 JOSÉ HERNANDEZ;RUTA 51 Y PROLONGACION CHAVEZ   LA PEQUEÑA;6049005
62013601;EXT. DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº9;RUTA 51 Y PROLONGACION CHAVEZ   LA PEQUEÑA;6049005
60060500;ESCUELA DE EDUCACIÓN PRIMARIA Nº43 DRA. CECILIA GRIERSON;RUTA 60   LA ANGELICA;6049005
60061800;ESCUELA DE EDUCACIÓN PRIMARIA Nº55 ALMIRANTE GUILLERMO BROWN;RUTA 80 KM 9   ARSENAL NAVAL;6049005
61810103;EXT. DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº12;RUTA Nº 60   LA ANGELICA;6049005
61579200;INSTITUTO SUPERIOR RE-ENCUENTRO;SAN MARTÍN 612  ;6049005
61573700;INSTITUTO SUP. SANTO TOMAS DE AQUINO;SAN MARTÍN 726  ;6049005
60957000;ESCUELA DE EDUCACIÓN PRIMARIA Nº21 SARGENTO CABRAL (DOBLE ESCOLARIDA);SARGENTO CABRAL 850  ;6049005
60000100;JARDÍN DE INFANTES Nº915 JAVIER VILLAFAÑE;TIRO FEDERAL 712  ;6049005
60634000;ESCUELA DE EDUCACIÓN PRIMARIA Nº25 ESTEBAN ECHEVERRIA;ZONA RURAL   ESTACION ARIEL;6049005
60807600;ESCUELA DE EDUCACIÓN PRIMARIA Nº107 GREGORIO LAFERRERE;ANDRADE 6669  ;6427006
60801500;ESCUELA DE EDUCACIÓN PRIMARIA Nº84 INSTITUTO GEOGRÁFICO MILITAR;ANTONIO PAREJA 2102  ;6427006
60552400;NUEVA ESCUELA FLORENCIO SANCHEZ;ASCASUBI 3273  URBANA;6427006
61243600;ESCUELA DE ADULTOS Nº754;ASCASUBI 3491  ;6427006
60819200;ESCUELA DE EDUCACIÓN PRIMARIA Nº78 25 DE MAYO;ASCASUBI Y BONPLAND 3491  ;6427006
61748900;ESCUELA DE EDUCACIÓN SECUNDARIA Nº169;ASCASUBI Y BONPLAND 3491  ;6427006
60703000;PARROQUIAL SAN CAYETANO;AV. LURO ESQ. INCA 3134  ;6427006
60000400;INSTITUTO JUANA DE IBARBOUROU;AV. ROJO 4415  ;6427006
61691300;MUNICIPAL Nº1 ARCO IRIS;AVENIDA LURO 5300  ;6427006
60866100;ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ANTARTIDA ARGENTINA;AVENIDA LURO 6669  ;6427006
60866101;ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 - ANEXO 1;AVENIDA LURO Y JUAN CRUZ VARELA 6639  ;6427006
60833300;INSTITUTO MARIANO ACOSTA;BEETHOVEN 6351  ;6427006
61473900;ESCUELA DE EDUCACIÓN PRIMARIA N°203 MARÍA REMEDIOS DEL VALLE;BESARES 4290  ;6427006
60801100;JARDÍN DE INFANTES Nº947;BESARES Y ESTOMBA 7498  ;6427006
61856600;ESCUELA DE EDUCACIÓN SECUNDARIA Nº164;C. CORDERO Y RUTA 3 3656  PARQUE JUAN GRANDE;6427006
61238900;ESCUELA DE EDUCACIÓN PRIMARIA Nº136 PRESIDENTE PERON;CARCARAÑA Y V. MARTÍNEZ 5459  LA GABITA;6427006
60716100;ESCUELA ESPECIAL Nº510 AMERICA LATINA;CARLOS CASARES 3690  BARRIO PARQUE JUAN GRANDE;6427006
60771000;INSTITUTO BENITO QUINQUELA MARTIN;CARLOS CASARES 6151  ;6427006
61271900;JARDÍN DE INFANTES ANGEL V. PEÑALOZA;CARLOS ENCINA 4472  ;6427006
61430702;CENTRO EDUCATIVO NIVEL SECUNDARIO N°452 - ANEXO II;CELESTINO VIDAL 2157  BARRIO AEROCLUB;6427006
61546300;JARDÍN DE INFANTES GARABATO;CHASSAING 3138  ;6427006
62410100;JARDÍN DE INFANTES DE CARÁCTER COMUNITARIO N°26;COMODORO PY 3484  ;6427006
60144800;ESCUELA DE EDUCACIÓN PRIMARIA Nº182 ESCUELA DEL PARQUE;CONTRAALMIRANTE CORDERO Y RUTA 3 3656  PARQUE JUAN GRANDE;6427006
61443000;CENTRO DE ALFABETIZACION Nº68;CORDERO 4859  ;6427006
62334200;CRECER IMAGINANDO EN LIBERTAD - CIEL;DEL TEJAR 3921  BARRIO LA JUANITA;6427006
60704000;ESCUELA DE EDUCACIÓN PRIMARIA Nº28 HOMERO MANZI;EL RESERO 4897  ;6427006
61264000;ESCUELA DE EDUCACIÓN PRIMARIA Nº185;ELIZALDE Y RAULIES 7380  LA LOMA;6427006
62361300;CENTRO EDUCATIVO DE NIVEL SECUNDARIO Nº470;ESTANISLAO DEL CAMPO 3868  ;6427006
62407300;JARDÍN DE INFANTES DE CARÁCTER COMUNITARIO N°7;ESTANISLAO DEL CAMPO 4210  ;6427006
60703300;INSTITUTO MADRE MARIA LUISA CLARAC;ESTEBAN ECHEVERRIA 6009  ;6427006
60698300;COLEGIO MADRE MARIA LUISA CLARAC;ESTEBAN ECHEVERRIA 6009  ;6427006
60800900;INSTITUTO SUPERIOR DE FORMACION DOCENTE MADRE MARIA LUISA C;ESTEBAN ECHEVERRIA Y PIEDRA BUENA 6009  ;6427006
62032100;INSTITUTO EDUCATIVO ALTOS DE LAFERRERE;FARDMAN 1951  ;6427006
60136500;INSTITUTO EDUCATIVO ALTOS DE LAFERRER;FARDMAN 1951  ;6427006
62461500;CENTRO DE EDUCACIÓN FÍSICA Nº197;FRANCISCO ZELADA 2511  BARRIO LUJÁN;6427006
62190500;CENTRO DE FORMACIÓN PROFESIONAL Nº412;HONORIO LUQUE 6043  ;6427006
61430700;CENTRO EDUCATIVO NIVEL SECUNDARIO Nº452 HEROES DE MALVINAS;INCA 2993  ;6427006
60667900;ESCUELA DE EDUCACIÓN PRIMARIA Nº75 ESTEBAN ECHEVERRIA;INCA 2993  ;6427006
62409200;JARDIN DE INFANTES DE CARÁCTER COMUNITARIO N°32;INTENDENTE RUSSO 2700  ;6427006
60851300;INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº56;J. R. DE VELASCO 5479  ;6427006
60783000;ESCUELA DE EDUCACIÓN PRIMARIA Nº70 NIÑAS DE AYOHUMA;JAMACARU 6802  ;6427006
61243801;CENTRO DE ADULTOS Nº701/17;JAMACARU 6818  BARRIO LUJAN;6427006
61853000;ESCUELA DE EDUCACIÓN SECUNDARIA Nº119;JORGE NEWBERY 2071  ALTOS DE LAFERRERE;6427006
61748600;ESCUELA DE EDUCACIÓN SECUNDARIA Nº144;JORGE NEWBERY 2966  ;6427006
60294500;INSTITUTO DE ENSEÑANZA PRIVADA ANTONIO MACHADO;JUAN CRUZ VARELA 3088  ;6427006
62230900;INSTITUTO PRIVADO ANTONIO MACHADO;JUAN CRUZ VARELA 3088  ;6427006
60801800;ESCUELA DE EDUCACIÓN SECUNDARIA Nº28 PROF.JUAN CARLOS BRUERA;JUAN CRUZ VARELA 4658  ;6427006
62363000;CENTRO EDUCATIVO DE NIVEL SECUNDARIO Nº479;JUAN CRUZ VARELA 4658  ;6427006
61957800;COLEGIO PRIVADO GREGORIO DE LAFERRERE;JUAN MANUEL DE ROSAS Y SALVIGNI 11455  VILLA UNION;6427006
61073500;COLEGIO GREGORIO LAFERRERE;JUAN MANUEL DE ROSAS Y SALVIGNI 11455  VILLA UNION;6427006
61957600;INSTITUTO PRIVADO FLORENCIO SANCHEZ;LA BASTILLA 2924  ;6427006
60704100;ESCUELA DE EDUCACIÓN PRIMARIA Nº163 PROVINCIA DE SANTA CRUZ;LEONARDO DA VINCI ESQ. ELIZALDE 7200  BARRIO LA LOMA;6427006
61855800;ESCUELA DE EDUCACIÓN SECUNDARIA Nº124;LEONARDO DA VINCI ESQ. ELIZALDE 7200  BARRIO LA LOMA;6427006
60221302;CENTRO DE ADULTOS Nº765/14;LOPEZ MAY 4333  ;6427006
60851402;CENTRO DE ADULTOS Nº756/11;LOS INCAS 2993  ;6427006
62409800;JARDÍN DE INFANTES DE CARÁCTER COMUNITARIO N°34;LUIS VIALE E/ FEDERICO RUSSO Y CAZÓN 5244  ;6427006
61243900;ESCUELA ANGEL VICENTE PEÑALOZA;LUIS VIALE Y DAVICI 4658  ;6427006
62407500;JARDÍN DE INFANTES DE CARÁCTER COMUNITARIO N°4;LUJÁN 1991  BARRIO EL MIRADOR;6427006
62323600;CENTRO DE EDUCACIÓN FÍSICA N°178;LUJÁN 2478  ;6427006
61856900;ESCUELA DE EDUCACIÓN SECUNDARIA Nº134;LUJÁN 2778  BARRIO JOSÉ OBRERO;6427006
60819300;ESCUELA DE EDUCACIÓN PRIMARIA Nº189 SAN JOSÉ OBRERO;LUJAN Y ZARATE 2778  BARRIO JOSE OBRERO;6427006
60395900;ESCUELA DE EDUCACIÓN SECUNDARIA Nº16;MAGNASCO 1916  ;6427006
62035900;JARDÍN DE INFANTES Nº1012;MARÍA PITA 3655  BARRIO EL MIRADOR;6427006
61040001;ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº23;MONSEÑOR LOPEZ MAY Y GUTIERREZ 3250  ;6427006
60783900;ESCUELA DE EDUCACIÓN PRIMARIA Nº92 SIMON BOLIVAR;MONSEÑOR LOPEZ MAY Y REAÑO 4333  ;6427006
61040100;ESCUELA DE EDUCACIÓN PRIMARIA Nº19 GENERAL JUSTO JOSÉ DE URQUIZA;MONSEÑOR PÓPEZ MAY 3250  ;6427006
61768800;ESCUELA DE EDUCACIÓN SECUNDARIA Nº146;MONTGOLFIER 4955  ;6427006
61236700;EL JARDINCITO DE ALFONSINA;MURGUIONDO 2462  ;6427006
62432200;CENTRO DE FORMACIÓN PROFESIONAL SAN JUAN BOSCO;OLEGARIO ANDRADE 5781  ;6427006
61750700;ESCUELA DE EDUCACIÓN SECUNDARIA Nº115;OLIVIERI 4126  LA JUANITA;6427006
60702900;JARDÍN DE INFANTES Nº959;ORTEGA E/ ZARATE Y VERNET 2505  ;6427006
60783200;ESCUELA DE EDUCACIÓN PRIMARIA Nº166 CECILIA GRIERSON;R.ORTEGA Y ZARATE 2505  ARCO IRIS;6427006
61750500;ESCUELA DE EDUCACIÓN SECUNDARIA Nº128;R.ORTEGA Y ZARATE 2525  EL MIRADOR;6427006
61261400;INSTITUTO EDUCATIVO JORGE GUILLERMO BORGES;RAMON FREIRE 2070  ;6427006
62270200;INSTITUTO JORGE GUILLERMO BORGES;RAMON FREIRE 2096  ;6427006
60713700;ESCUELA DE EDUCACIÓN PRIMARIA Nº156 SOBERANIA NACIONAL;RAMON FREIRE E/ LACAR Y TRES CRUCES 2206  ;6427006
61434600;JARDÍN DE INFANTES JORGE GUILLERMO BORGES;RAMON FREIRE Y SOLDADO SOSA 2070  ;6427006
60221000;ESCUELA DE EDUCACIÓN PRIMARIA Nº213;RAULIES 3650  ;6427006
60783500;ESCUELA DE EDUCACIÓN PRIMARIA Nº187;REAÑO 3200  LA JUANITA;6427006
62470400;JARDÍN DE INFANTES DE CÁRACTER COMUNITARIO Nº38 SOLCITOS;REAÑO 6474  ;6427006
61432900;JARDÍN DE INFANTES Nº976;REAÑO 6702  ;6427006
61856700;ESCUELA DE EDUCACIÓN SECUNDARIA Nº108;REAÑO 6748  LA LOMA;6427006
60698400;ESCUELA DE EDUCACIÓN PRIMARIA Nº56 HERMINIA BRUMANA;REAÑO Y MARCOS PAZ 6814  LA LOMA;6427006
60221300;ESCUELA DE ADULTOS Nº714;REAÑO Y MARCOSA PAZ 6814  ;6427006
60801200;ESCUELA DE EDUCACIÓN PRIMARIA Nº183 EVA PERON;RECUERO 6711  LA LOMA;6427006
61351500;JARDÍN DE INFANTES Nº981;RECUERO Y ZEQUEIRA 4101  BARRIO LA JUANITA;6427006
60204300;JARDÍN DE INFANTES SANTA DOMÉNICA;RISSO PATRON 5887  ;6427006
60204200;INSTITUTO SANTA DOMENICA;RISSO PATRON 5893  BARRIO GIARDINO;6427006
62310600;INSTITUTO MODELO PAULA ALBARRACÍN;ROCAMORA 5469  ;6427006
60743900;JARDÍN DE INFANTES MODELO AÑO 2000;ROCAMORA Y VICTOR MARTINEZ 5469  ;6427006
61856000;ESCUELA DE EDUCACIÓN SECUNDARIA Nº103;RUIZ DE LOS LLANOS   ALTOS DE FERRER;6427006
61445200;CENTRO DE ALFABETIZACION Nº50;RUIZ DE LOS LLANOS 3066  ;6427006
60703200;ESCUELA DE EDUCACIÓN PRIMARIA Nº111 SIXTO JAVIER FAJARDO;RUIZ DE LOS LLANOS 3608  ;6427006
61854000;ESCUELA DE EDUCACIÓN SECUNDARIA Nº155;RUIZ DE LOS LLANOS 3608  ;6427006
62055000;ESCUELA DE EDUCACIÓN SECUNDARIA Nº158;RUIZ DE LOS LLANOS Y TRES CRUCES 2118  ;6427006
61851600;ESCUELA DE EDUCACIÓN SECUNDARIA Nº167;RUTA 3 KM 28 Y EL RESERO   ;6427006
61853300;ESCUELA DE EDUCACIÓN SECUNDARIA Nº170;SALVIGNI 4197  VILLA UNION;6427006
60773300;ESCUELA DE EDUCACIÓN PRIMARIA Nº112 PERITO MORENO;SALVIGNI 6008  ;6427006
60697100;ESCUELA DE EDUCACIÓN PRIMARIA Nº32 JULIO RUBEN CAO;SALVIGNI Y TAFI   BARRIO DON JUAN;6427006
60783400;ESCUELA DE EDUCACIÓN PRIMARIA Nº90 VALLE DE RIO NEGRO;SALVIGNY 4197  VILLA UNION;6427006
61534000;CENTRO DE FORMACIÓN PROFESIONAL Nº404 SANTA TERESITA;SAN PEDRO 440  ;6427006
60221100;JARDÍN DE INFANTES MADRE MA. LUISA CLARAC;SANTA ROSA 4675  ;6427006
60868300;ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº7 PRESIDENTE NESTOR KIRCHNER;SANTA ROSA 5496  ;6427006
62249000;INSTITUTO SUPERIOR DE FORMACION TÉCNICA Nº206;SANTA ROSA 5496  ;6427006
62470500;JARDÍN DE INFANTES DE CARÁCTER COMUNITARIO Nº39 LOS ANGELITOS;SEQUEIRA 4381  ;6427006
60204000;ESCUELA DE EDUCACIÓN PRIMARIA Nº160 HORACIO QUIROGA;SOB. NACIONAL E/RIO CUARTO Y R. PATRON 3908  ;6427006
61858700;ESCUELA DE EDUCACIÓN SECUNDARIA Nº156;SOBERANIA NACIONAL 3908  ;6427006
61858600;ESCUELA DE EDUCACIÓN SECUNDARIA Nº160;SOBERANIA NACIONAL Y RODNEY   ;6427006
61847900;ESCUELA DE EDUCACIÓN SECUNDARIA Nº159;SOBERANIA NACIONAL Y TRES CRUCES 2213  ;6427006
60783800;ESCUELA DE EDUCACIÓN PRIMARIA Nº83 DR. RICARDO GUTIERREZ;SOLDADO SOSA 4697  ;6427006
62472900;CENTRO DE FORMACIÓN INTEGRAL N° 3;SOLDADO SOSA 6290  ;6427006
61907700;ESCUELA ESPECIAL Nº519;SOLDADO SOSA 6290  ;6427006
61853100;ESCUELA DE EDUCACIÓN SECUNDARIA Nº150;SOLDADO SOSA 6815  ;6427006
61352300;JARDÍN DE INFANTES Nº979;SOLDADO SOSA Y MAGNASCO   ;6427006
60784000;ESCUELA DE EDUCACIÓN PRIMARIA Nº68 JOAQUIN V. GONZALEZ;STA. ROSA Y EL LAZO 6300  ;6427006
61858100;ESCUELA DE EDUCACIÓN SECUNDARIA Nº130;TAFÍ 3630  BARRIO DON JUAN;6427006
60783700;ESCUELA DE EDUCACIÓN PRIMARIA Nº181 DR. BERNARDO HOUSSAY;TRES CRUCES Y R. DE LOS LLANOS 5419  ;6427006
62061900;JARDÍN COMUNITARIO NIÑO DE JESUS;URDANETA 4863  ;6427006
60783300;JARDÍN DE INFATES NUESTRA SEÑORA DE LUJAN;V.HUGO E/ BERNET Y E. DEL CAMPO 2657  ;6427006
60203800;ESCUELA DE EDUCACIÓN PRIMARIA Nº69 MADRES DE PLAZA DE MAYO;VENTURA BOSCH Y CRUZ VARELA 2170  BARRIO LUJAN;6427006
61852500;ESCUELA DE EDUCACIÓN SECUNDARIA N°182;VENTURA BOSCH Y CRUZ VARELA 2170  BARRIO LUJAN;6427006
61004400;ESCUELA DE EDUCACIÓN PRIMARIA Nº167 PROVINCIA DE CATAMARCA;VICTOR MARTINEZ 1815  ALTOS DE FERRER;6427006
60000300;INSTITUTO PEDRO B. PALACIOS;VICTOR MARTINEZ 1955  ;6427006
61750100;ESCUELA DE EDUCACIÓN SECUNDARIA Nº143 PROFESOR HÉCTOR BÁEZ;VICTOR MARTINEZ 5036  LA GABITA;6427006
